Title,Translation,Color,Duration,Speaker,Nextsubtitle,Delaytonextsubtitle,Style
NETMESSAGE:Sven Viking (radio):\nThe enemy seems to have locked you inside. You'll need quite a powerful explosion to break the doors!,斯文·维京（无线电）：\n敌人似乎把你锁在里面了。你需要一场足够强大的爆炸才能打破大门！,,,,,,
NETMESSAGE:PROGRES UPDATE:\n\nHead for the little entryway behind the launch ramps.,进度更新：\n\n前往发射坡道后面的小入口。,,,,,,
NETMESSAGE:Sven Viking (radio):\nReport! What the hell happened? We lost contact with Protector-1.,斯文·维京（无线电）：\n报告！到底发生了什么事？我们与保护者-1失去了联系。,,,,,,
"NETMESSAGE:Sniper (radio):\nThe osprey is down! We need heavy firepower here!\nIt's Keen! The GMan turned him and a few others into monsters with incredible powers! ",狙击手（无线电）：\n鱼鹰坠毁了！我们需要重火力支援！\n是基恩！G-Man把他和其他几个人变成了拥有不可思议力量的怪物！,,,,,,
"NETMESSAGE:amckern:\nDamn! What have they done to you man?\nAh God, you look really fucked up!",amckern：\n该死！他们对你做了什么，伙计？\n哦天哪，你看上去真糟糕！,,,,,,
"NETMESSAGE:amckern:\nStop talking machine! I will never become one of yours! You talking lifeless thing!\nLast chance, get out of my sight or you're dead!",amckern：\n闭嘴，机器！我绝不会变成你们的一员！你这个会说话的没生命的东西！\n最后通牒，从我的视线里消失，否则你死定了！,,,,,,
"NETMESSAGE:CryoKeen:\nWe meet again, at last. Just in time for you to meet my new minions. Resurrected by my new powers.",CryoKeen：\n我们终于又见面了。正好让你见识一下我的新手下。他们被我的新力量复活了。,,,,,,
"NETMESSAGE:Zodemon:\nI've expected you, it's all destinies... we've been waiting for your arrival, join the machines.\nIt's the only way to neverending life and unbelievable freedom.\nDid you really think all of these monsters came from space to wipe out our planet?",Zodemon：\n我料到你会来，这都是命运……我们一直在等待你的到来，加入机器吧。\n这是通往永生和难以置信自由的唯一途径。\n你真的以为所有这些怪物是从太空来消灭我们星球的吗？,,,,,,
"NETMESSAGE:They only present a technical development. To give our scientists the chance of becoming part of a bigger, better thing.\nStop dreaming, come with us.",它们只是代表一种技术发展。给我们科学家一个机会成为更伟大、更美好的事物的一部分。\n别做梦了，跟我们走吧。,,,,,,
NETMESSAGE:Cryodragon:\nBetter come with us if you know what's good for ya. MUAHA HA HA HA!,Cryodragon：\n你要是聪明的话就乖乖跟我们走。呜哈哈哈哈哈！,,,,,,
"NETMESSAGE:Zodemon:\nI think the only one who dies now is you. We'll be successful even without your help, human scum!",Zodemon：\n我想现在唯一会死的人是你。即使没有你的帮助，我们也能成功，人类渣滓！,,,,,,
NETMESSAGE:CryoKeen:\nTime to begin the KEEN PROGRAMMING CAMP.\nYOU WILL LOVE CRYOKEEN MAPS. YOU WILL NOT CALL THEM SHIT MEME MAPS.,CryoKeen：\n是时候开始基恩编程训练营了。\n你将爱上CRYOKEEN的地图。你不会再管它们叫垃圾迷因地图。,,,,,,
NETMESSAGE:amckern:\nFUCK!!,amckern：\n操！！,,,,,,
NETMESSAGE:Turrican (radio):\nCall the avengers!,Turrican（无线电）：\n呼叫复仇者！,,,,,,
"NETMESSAGE:Sven Viking (radio):\nWe can't, they only get paid on tuesdays!",斯文·维京（无线电）：\n不行，他们只在周二领工资！,,,,,,
"NETMESSAGE:UNKNOWN INCOMING MESSAGE\n\nYou saved us from being gnomed in the past, now we save you from being kek'd in the present\n--Sprite Fairy",未知传入消息\n\n过去你拯救我们免于被侏儒化，现在我们来拯救你免于被魔怔化\n——精灵妖精,,,,,,
NETMESSAGE:Turrican (radio):\nIt seems murdering gnomes was not a bad choice in the end...,Turrican（无线电）：\n看来谋杀侏儒最终并非一个糟糕的选择……,,,,,,
NETMESSAGE:Sniper (radio):\nWhat the hell was that?!,狙击手（无线电）：\n那到底是什么鬼？！,,,,,,
NETMESSAGE:Turrican (radio):\nJust an old interdimensional mission that reminds me of a time of misery.,Turrican（无线电）：\n只是个老旧的多维空间任务，让我想起一段苦难的时光。,,,,,,
"NETMESSAGE:Sven Viking (radio):\nTeam, status report!",斯文·维京（无线电）：\n小队，报告状况！,,,,,,
NETMESSAGE:Sniper (radio):\nEveryone... is dead. Keen wiped out all our top operatives.,狙击手（无线电）：\n所有人……都死了。基恩干掉了我们所有顶级特工。,,,,,,
NETMESSAGE:Turrican (radio):\nMy sensors tell me that he has used something similar to a quantum splicer\nby resonance cascade reversal due to the exceeding amounts of half-life in the particles...,Turrican（无线电）：\n我的传感器告诉我他使用了类似量子拼接器的东西\n通过共振级联反转，由于粒子中过量的半衰期……,,,,,,
NETMESSAGE:Sven Viking (radio):\nEnglish please.,斯文·维京（无线电）：\n说人话。,,,,,,
"NETMESSAGE:Turrican (radio):\nRight. He has teleported to another dimension. I don't think he is done yet.\nI am not done yet. I swear I will stop him wherever he is. I will avenge our brothers.\nSir, a request if I may.",Turrican（无线电）：\n好吧。他传送到了另一个维度。我不认为他就此罢休。\n我还不打算停手。我发誓无论他在哪里，我都会阻止他。我会为兄弟们复仇。\n长官，如果可以的话，我有一个请求。,,,,,,
NETMESSAGE:Sven Viking (radio):\nDue to the circumstances... speak.,斯文·维京（无线电）：\n鉴于情况……说吧。,,,,,,
"NETMESSAGE:Turrican (radio):\nPermission to go back to my Daedalus labs and take the battle to Keen, with my technology\nhe won't be able to escape for long, wherever he goes, whatever universe he travels to,",Turrican（无线电）：\n请求返回我的代达罗斯实验室，用我的技术向基恩发起战斗\n他逃不了多久的，无论他去哪里，无论他穿越到哪个宇宙，,,,,,,
"NETMESSAGE:I will follow him until I make him dead. I will need you to execute order Bunnyhop, sir.\nI'll need my Daedalus Hopper, a crew of my Sven Troopers and whoever else would want to come.",我会一直追踪他直到他死。我需要你执行“兔子跳”命令，长官。\n我需要我的代达罗斯跳跃器、一队我的斯文突击队员以及任何愿意来的人。,,,,,,
NETMESSAGE:Sven Viking (radio):\nConsider it done Turrican. I'm calling a rescue party to pick you both up. The commandos can continue alone on foot.,斯文·维京（无线电）：\n就照办，Turrican。我正在召集救援队接应你们俩。突击队可以继续单独步行前进。,,,,,,
NETMESSAGE:Sniper (radio):\nYes sir.,狙击手（无线电）：\n是，长官。,,,,,,
"NETMESSAGE:DNIO071:\nI'm not letting you go alone, we're finishing this together.",DNIO071：\n我不会让你一个人去的，我们一起完成这件事。,,,,,,
"NETMESSAGE:DGF:\nSir, we are patched up and ready to go.",DGF：\n长官，我们已经包扎好准备出发了。,,,,,,
NETMESSAGE:QUACK DAMAGE,嘎嘎伤害,,,,,,
NETMESSAGE:ACCELERATOR ADRENALINE,加速器肾上腺素,,,,,,
NETMESSAGE:IMPULSE 100,冲量100,,,,,,
NETMESSAGE:MORPHINE OVERDOSE,吗啡过量,,,,,,
NETMESSAGE:SHIELD OVERCHARGE,护盾过载,,,,,,
NETMESSAGE:OBJECTIVE UPDATE\n\nProceed to coolant exchange chambers.,目标更新\n\n前往冷却液交换室。,,,,,,
NETMESSAGE:DANGER!\n\nDetected compromised lift structure!\nHold on to emergency ladders!,危险！\n\n检测到电梯结构损坏！\n抓紧紧急梯子！,,,,,,
