Title,Translation,Color,Duration,Speaker,Nextsubtitle,Delaytonextsubtitle,Style
NETMESSAGE:Young man : daikon nouka wo namenjanee!! (Never underestimate radish famers!!),年轻人：不要小看萝卜农民！！,,,,,,
"NETMESSAGE:Village chief : fum, ayasii kuruma ga suudai mierunou. (Several suspicious cars are seen.)",村长：哼，看到几辆可疑的车。,,,,,,
"NETMESSAGE:Village chief : douyara wasira ni kenka uritai youja. (Apparently, they seem to want to fight us.)",村长：看来他们是想向我们挑衅。,,,,,,
NETMESSAGE:Young man : joutou da!! (Just fine!!),年轻人：正正好！！,,,,,,
NETMESSAGE:Young man : kaeriuti ni siteyanze!! (We will defeat them all.),年轻人：把他们打回去！！,,,,,,
NETMESSAGE:Young man : mattaku fuzake yagatte... (Fuck them at all...),年轻人：真是混蛋……,,,,,,
NETMESSAGE:Young man : oitumete tatakinomesite yaruze. (I'll corner and beat them),年轻人：我会追上他们并揍扁他们。,,,,,,
NETMESSAGE:Village chief : yatura ha kono miti wo totta hazuja. (They must be passed this way.),村长：他们一定是走了这条路。,,,,,,
NETMESSAGE:Village chief : sugu oitukeru jarou. (We will catch up them soon),村长：我们很快就会追上他们。,,,,,,
"NETMESSAGE:Young man : yosi, nara tobasuze. (I see, speed up!!)",年轻人：好，那就加速！！,,,,,,
NETMESSAGE:teki no kuruma wo hakai siro!! (Destroy all vehicles of enemies),摧毁敌人的车辆！！,,,,,,
NETMESSAGE:Village chief : usiro karamo kitayoujano. (They came from behind us.),村长：他们从后面来了。,,,,,,
"NETMESSAGE:Young man : ha, buttubusite yare! (Destroy them all!!)",年轻人：哈，粉碎他们！,,,,,,
NETMESSAGE:Young man : n? nanda arya.... (What is that....?),年轻人：嗯？那是什么……？,,,,,,
NETMESSAGE:Village chief : are wasi mo hosii nou. (I want that.),村长：那个我也想要呢。,,,,,,
"NETMESSAGE:Young man : annamon dokoga iindayo, utiotose!! (I hate that, shoot them!!)",年轻人：那东西哪里好了，给我打下来！！,,,,,,
NETMESSAGE:Young man : nanda? noriututte kuru kika? (What? they take to our vehicles?),年轻人：什么？他们要跳上我们的车？,,,,,,
NETMESSAGE:Village chief : eiga de konnano mitakoto arunou... (I have watched like this in the movie.),村长：在电影里好像看过这样的场景……,,,,,,
"NETMESSAGE:Young man : eei, bakudan sikakete futtobasitimae!! (Fuck, blow it off with bombs.)",年轻人：啧，安上炸弹把它炸飞！！,,,,,,
NETMESSAGE:teki no truck ni bakudan wo sikakero!! (Plant bombs to enemy's trucks.),在敌人的卡车上安放炸弹！！,,,,,,
NETMESSAGE:Village chief : tunnel ni hairuzo. (We get into tunnel.),村长：我们要进隧道了。,,,,,,
NETMESSAGE:Young man : mada akiramenee tumorika. (They don't give up yet.),年轻人：他们还没打算放弃吧。,,,,,,
"NETMESSAGE:Village chief : fum, douyara kijuu ha tamagire mitai jana. (Hmm, mounted gun seems out of ammo.)",村长：哼，看来机枪没子弹了。,,,,,,
"NETMESSAGE:Young man : .50BMG dan ha takeendazo yarou... (Ah shit, .50BMG ammo is expensive)",年轻人：.50BMG子弹很贵啊混蛋……,,,,,,
NETMESSAGE:Village chief : tunnel wo deruzoyo. (We emerge from tunnel. ),村长：我们要出隧道了。,,,,,,
NETMESSAGE:Young man : ouyo! (Yeah!),年轻人：喔哦！,,,,,,
NETMESSAGE:Village chief : yosi konomama tuisekija. (Let's run after that as it is.),村长：好，就这样追上去。,,,,,,
"NETMESSAGE:Young man : wakatta, ano kuruma ha kowasunja neezo. (Ok, Don't destroy that van.)",年轻人：知道了，别破坏那辆车。,,,,,,
NETMESSAGE:Young man : ...n? nanda? (What...?),年轻人：……嗯？什么？,,,,,,
NETMESSAGE:Young man : miro! ano kuruma da!! (Look! that's van!!),年轻人：看！就是那辆车！！,,,,,,
NETMESSAGE:Village chief : sentou heli mitai jana. (It looks like chopper.),村长：看起来像战斗直升机。,,,,,,
NETMESSAGE:heli wo hakai siro!! (Destroy chopper!!),摧毁直升机！！,,,,,,
"NETMESSAGE:Young man : yosi zenmetu da! (Yeah, all clear.)",年轻人：好，全灭！,,,,,,
NETMESSAGE:Village chief : konomama yatura no ajito he norikomuzo! (Attack their hideout as it is!),村长：就这样冲进他们的老巢！,,,,,,
NETMESSAGE:Young man : haha! daikon nouka wo namenjanee!! (haha! never underestimate radish famers!! ),年轻人：哈哈！别小看萝卜农民！！,,,,,,
NETMESSAGE:dorobou tati wo oitumeta! (We cornered radish thieves!),我们追上了萝卜小偷！,,,,,,
NETMESSAGE:daikon dakkan made ato mousukosida!! (It is a little more until radish is gotten back.),距离夺回萝卜还差一点！！,,,,,,
NETMESSAGE:To be continued ....,未完待续……,,,,,,
NETMESSAGE:migi no truck kara hanarero!! 10byou de bakuhatu suruzo!!\n(Leave from right truck!! bomb will explode within 10 seconds!!),离开右边的卡车！！10秒后会爆炸！！\n,,,,,,
NETMESSAGE:hidari no truck kara hanarero!! 10byou de bakuhatu suruzo!!\n(Leave from left truck!! bomb will explode within 10 seconds!!),离开左边的卡车！！10秒后会爆炸！！\n,,,,,,
NETMESSAGE:neko wo tasuketa!! (You rescued a cat!!),你救了一只猫！！,,,,,,
"NETMESSAGE:miketama : neko wo tasukete kurete, kansya suru. (I thank you for helping cats.)",miketama：感谢你救了猫。,,,,,,
"NETMESSAGE:miketama : kansya no sirusi tosite, sukedati itasou. (I will assist you as a token of one's gratitude.)",miketama：作为感谢的表示，我会协助你的。,,,,,,
